worker,schema_index,family,schema,max_lag,branch_count,window,window_start,regime,horizon_ratio,horizon_bin,noise,true_radius,true_class,estimated_order,recovered_radius,recovered_class,radius_error,class_correct,forecast_nrmse,forecast_success,signal_rms
6,2425,random_split,2:2;4:4;5:6;6:1;7:5;8:1;9:1;10:1;11:2,11,23,8,11,post_lag,0.727272727273,0.5_to_1,1e-08,0.728213403144,ringing,1,1.07526420557,alternating,0.347050802428,0,1.83225729687,0,0.00992582754318
6,2425,random_split,2:2;4:4;5:6;6:1;7:5;8:1;9:1;10:1;11:2,11,23,8,11,post_lag,0.727272727273,0.5_to_1,1e-05,0.728213403144,ringing,1,1.07526140601,alternating,0.347048002865,0,1.83212587927,0,0.00992582754318
28,3264,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05711769807,alternating,0.0693601802064,1,1.80265226845,0,1.04127927827
30,10114,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05681064273,alternating,0.0690531248633,1,1.78739346506,0,1.04127927827
14,2936,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.0568461854,alternating,0.069088667538,1,1.7867852147,0,1.04127927827
11,7292,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05670072177,alternating,0.068943203904,1,1.7817983472,0,1.04127927827
30,10114,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05670016698,alternating,0.0689426491196,1,1.78176072352,0,1.04127927827
10,5533,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669944673,alternating,0.0689419288632,1,1.78173582956,0,1.04127927827
24,4845,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872334,alternating,0.068941205473,1,1.78170257273,0,1.04127927827
30,10114,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872263,alternating,0.06894120477,1,1.78170254104,0,1.04127927827
14,2936,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872231,alternating,0.0689412044519,1,1.7817025266,0,1.04127927827
10,5533,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872226,alternating,0.0689412044012,1,1.78170250296,0,1.04127927827
11,7292,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872184,alternating,0.0689412039806,1,1.78170249061,0,1.04127927827
28,3264,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669872136,alternating,0.0689412034969,1,1.78170247687,0,1.04127927827
30,10114,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
28,3264,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
24,4845,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
20,877,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
16,3194,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
14,2936,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
11,7292,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
10,5533,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0,0.987757517863,alternating,1,1.05669871997,alternating,0.0689412021033,1,1.78170241422,0,1.04127927827
20,877,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669871721,alternating,0.068941199346,1,1.7817022752,0,1.04127927827
16,3194,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987757517863,alternating,1,1.05669871466,alternating,0.0689411967989,1,1.78170216279,0,1.04127927827
16,3194,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669782075,alternating,0.0689403028834,1,1.78165168808,0,1.04127927827
24,4845,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669767063,alternating,0.0689401527653,1,1.78164777189,0,1.04127927827
20,877,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669670272,alternating,0.0689391848588,1,1.78159334759,0,1.04127927827
28,3264,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669462204,alternating,0.0689371041729,1,1.78152268688,0,1.04127927827
14,2936,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987757517863,alternating,1,1.05669237306,alternating,0.0689348551988,1,1.78139956396,0,1.04127927827
24,4845,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.0566335589,alternating,0.0688760410363,1,1.77854634586,0,1.04127927827
11,7292,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05663970155,alternating,0.0688821836897,1,1.77716682958,0,1.04127927827
16,3194,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05634115607,alternating,0.0685836382111,1,1.76648793463,0,1.04127927827
20,877,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05629697468,alternating,0.068539456812,1,1.76262740742,0,1.04127927827
10,5533,random_split,4:6;5:1;6:38,6,45,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987757517863,alternating,1,1.05584662921,alternating,0.068089111348,1,1.74351800257,0,1.04127927827
28,16813,random_split,2:2;4:4;5:7;7:3;8:1;9:2,9,19,8,9,post_lag,0.888888888889,0.5_to_1,0.001,0.737849988581,ringing,1,1.04252935481,alternating,0.304679366231,0,1.72801821248,0,0.0203425714055
6,10560,random_split,2:2;3:1;4:2;5:2;6:6;7:11;9:4,9,28,8,9,post_lag,0.888888888889,0.5_to_1,1e-08,0.722820727005,ringing,1,1.05006019447,alternating,0.327239467464,0,1.72789532471,0,0.0134865301416
6,10560,random_split,2:2;3:1;4:2;5:2;6:6;7:11;9:4,9,28,8,9,post_lag,0.888888888889,0.5_to_1,0,0.722820727005,ringing,1,1.05006019436,alternating,0.327239467351,0,1.72789532299,0,0.0134865301416
6,10560,random_split,2:2;3:1;4:2;5:2;6:6;7:11;9:4,9,28,8,9,post_lag,0.888888888889,0.5_to_1,1e-05,0.722820727005,ringing,1,1.05005933291,alternating,0.327238605902,0,1.72787555107,0,0.0134865301416
28,16813,random_split,2:2;4:4;5:7;7:3;8:1;9:2,9,19,8,9,post_lag,0.888888888889,0.5_to_1,1e-05,0.737849988581,ringing,1,1.04242285442,alternating,0.304572865841,0,1.72515400292,0,0.0203425714055
28,16813,random_split,2:2;4:4;5:7;7:3;8:1;9:2,9,19,8,9,post_lag,0.888888888889,0.5_to_1,1e-08,0.737849988581,ringing,1,1.04242228159,alternating,0.304572293012,0,1.72512662338,0,0.0203425714055
28,16813,random_split,2:2;4:4;5:7;7:3;8:1;9:2,9,19,8,9,post_lag,0.888888888889,0.5_to_1,0,0.737849988581,ringing,1,1.04242227908,alternating,0.304572290502,0,1.72512654177,0,0.0203425714055
6,10560,random_split,2:2;3:1;4:2;5:2;6:6;7:11;9:4,9,28,8,9,post_lag,0.888888888889,0.5_to_1,0.001,0.722820727005,ringing,1,1.04993955904,alternating,0.327118832039,0,1.72378242184,0,0.0134865301416
1,13214,random_split,2:2;4:4;5:6;7:7;8:1;9:2,9,22,8,9,post_lag,0.888888888889,0.5_to_1,0.001,0.765824409716,ringing,1,1.03833173822,alternating,0.272507328501,0,1.64582177713,0,0.0338638945312
1,13214,random_split,2:2;4:4;5:6;7:7;8:1;9:2,9,22,8,9,post_lag,0.888888888889,0.5_to_1,1e-05,0.765824409716,ringing,1,1.03817552062,alternating,0.272351110907,0,1.64059574535,0,0.0338638945312
1,13214,random_split,2:2;4:4;5:6;7:7;8:1;9:2,9,22,8,9,post_lag,0.888888888889,0.5_to_1,1e-08,0.765824409716,ringing,1,1.03817487163,alternating,0.272350461919,0,1.64057624288,0,0.0338638945312
1,13214,random_split,2:2;4:4;5:6;7:7;8:1;9:2,9,22,8,9,post_lag,0.888888888889,0.5_to_1,0,0.765824409716,ringing,1,1.03817487024,alternating,0.272350460528,0,1.64057620191,0,0.0338638945312
11,3094,random_split,4:7;5:1;6:34,6,42,8,6,post_lag,1.33333333333,1_to_2,0,0.987440931181,alternating,1,1.05148192623,alternating,0.064040995053,1,1.60529264462,0,0.961207173384
11,3094,random_split,4:7;5:1;6:34,6,42,8,6,post_lag,1.33333333333,1_to_2,1e-08,0.987440931181,alternating,1,1.05148192641,alternating,0.0640409952326,1,1.60529263468,0,0.961207173384
11,3094,random_split,4:7;5:1;6:34,6,42,8,6,post_lag,1.33333333333,1_to_2,1e-05,0.987440931181,alternating,1,1.051481892,alternating,0.0640409608192,1,1.60528881083,0,0.961207173384
11,3094,random_split,4:7;5:1;6:34,6,42,8,6,post_lag,1.33333333333,1_to_2,0.001,0.987440931181,alternating,1,1.0512835216,alternating,0.063842590422,1,1.59587923394,0,0.961207173384
12,16324,random_split,4:8;5:4;6:11;7:15;8:6;9:24;10:6;11:16;12:1;13:6;14:9;15:8;16:6;17:8;18:8,18,136,8,18,post_lag,0.444444444444,lt_0.5,0,0.748940653086,ringing,1,1.06189102842,alternating,0.312950375337,0,1.57259435354,0,0.00167543835747
12,16324,random_split,4:8;5:4;6:11;7:15;8:6;9:24;10:6;11:16;12:1;13:6;14:9;15:8;16:6;17:8;18:8,18,136,8,18,post_lag,0.444444444444,lt_0.5,1e-08,0.748940653086,ringing,1,1.06189102729,alternating,0.312950374203,0,1.57259431229,0,0.00167543835747
12,16324,random_split,4:8;5:4;6:11;7:15;8:6;9:24;10:6;11:16;12:1;13:6;14:9;15:8;16:6;17:8;18:8,18,136,8,18,post_lag,0.444444444444,lt_0.5,1e-05,0.748940653086,ringing,1,1.0618860805,alternating,0.312945427413,0,1.57241178139,0,0.00167543835747
12,16324,random_split,4:8;5:4;6:11;7:15;8:6;9:24;10:6;11:16;12:1;13:6;14:9;15:8;16:6;17:8;18:8,18,136,8,18,post_lag,0.444444444444,lt_0.5,0.001,0.748940653086,ringing,1,1.06163408859,alternating,0.312693435503,0,1.56203870167,0,0.00167543835747
20,17055,random_split,2:3;5:5;6:1;7:5;8:8;9:4,9,26,8,9,post_lag,0.888888888889,0.5_to_1,0.001,0.737561278659,ringing,1,1.04449790676,alternating,0.306936628101,0,1.50546136433,0,0.0264852587312
20,17055,random_split,2:3;5:5;6:1;7:5;8:8;9:4,9,26,8,9,post_lag,0.888888888889,0.5_to_1,1e-05,0.737561278659,ringing,1,1.04447503022,alternating,0.306913751566,0,1.50406665987,0,0.0264852587312
20,17055,random_split,2:3;5:5;6:1;7:5;8:8;9:4,9,26,8,9,post_lag,0.888888888889,0.5_to_1,0,0.737561278659,ringing,1,1.04447301972,alternating,0.306911741065,0,1.50400807351,0,0.0264852587312
20,17055,random_split,2:3;5:5;6:1;7:5;8:8;9:4,9,26,8,9,post_lag,0.888888888889,0.5_to_1,1e-08,0.737561278659,ringing,1,1.04447301864,alternating,0.306911739985,0,1.50400804478,0,0.0264852587312
13,15656,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,0.001,0.791715847204,ringing,1,1.03468604669,alternating,0.242970199482,0,1.45945252398,0,0.090419543909
0,4367,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,0.001,0.791715847204,ringing,1,1.03469807928,alternating,0.242982232077,0,1.45936640388,0,0.090419543909
13,15656,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,0,0.791715847204,ringing,1,1.03466728505,alternating,0.242951437844,0,1.45872310559,0,0.090419543909
0,4367,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,0,0.791715847204,ringing,1,1.03466728505,alternating,0.242951437844,0,1.45872310559,0,0.090419543909
13,15656,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,1e-08,0.791715847204,ringing,1,1.0346672841,alternating,0.242951436894,0,1.45872308324,0,0.090419543909
0,4367,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,1e-08,0.791715847204,ringing,1,1.03466728427,alternating,0.242951437067,0,1.45872307707,0,0.090419543909
13,15656,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,1e-05,0.791715847204,ringing,1,1.03466657979,alternating,0.242950732585,0,1.45869573603,0,0.090419543909
0,4367,random_split,2:3;5:7;6:1;7:2,7,13,8,7,post_lag,1.14285714286,1_to_2,1e-05,0.791715847204,ringing,1,1.03466520711,alternating,0.242949359908,0,1.45865789576,0,0.090419543909
15,6271,random_split,2:2;4:3;5:5;6:4;7:10;8:1;9:3;10:6,10,34,8,10,post_lag,0.8,0.5_to_1,0.001,0.725006576509,ringing,1,1.05214987428,alternating,0.32714329777,0,1.42414742152,0,0.0142143515299
15,6271,random_split,2:2;4:3;5:5;6:4;7:10;8:1;9:3;10:6,10,34,8,10,post_lag,0.8,0.5_to_1,1e-05,0.725006576509,ringing,1,1.05194749172,alternating,0.326940915216,0,1.41931828227,0,0.0142143515299
15,6271,random_split,2:2;4:3;5:5;6:4;7:10;8:1;9:3;10:6,10,34,8,10,post_lag,0.8,0.5_to_1,1e-08,0.725006576509,ringing,1,1.05194568188,alternating,0.326939105373,0,1.41925248173,0,0.0142143515299
15,6271,random_split,2:2;4:3;5:5;6:4;7:10;8:1;9:3;10:6,10,34,8,10,post_lag,0.8,0.5_to_1,0,0.725006576509,ringing,1,1.05194568123,alternating,0.326939104717,0,1.41925246147,0,0.0142143515299
22,16431,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07355560637,alternating,0.0994716212256,1,1.39075201293,0,1.89647245175
30,10937,finite_horizon,10:111;11:1715;12:222,12,2048,16,12,post_lag,1.33333333333,1_to_2,0.001,0.997633910908,ringing,2,1.00524559907,ringing,0.0076116881614,1,1.38931815354,0,1.46078484462
22,16644,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07347338509,alternating,0.0993893999456,1,1.38922627709,0,1.89647245175
14,4736,finite_horizon,10:110;11:1718;12:220,12,2048,16,12,post_lag,1.33333333333,1_to_2,0.001,0.997655401949,ringing,2,1.00510070654,ringing,0.00744530458661,1,1.38696441204,0,1.4622868023
19,7278,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07319751994,alternating,0.0991135348012,1,1.37934576201,0,1.89647245175
7,18417,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07313495146,alternating,0.0990509663214,1,1.37688161681,0,1.89647245175
2,15365,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07313139008,alternating,0.0990474049346,1,1.37675928384,0,1.89647245175
19,7278,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07313045373,alternating,0.0990464685834,1,1.37669779244,0,1.89647245175
22,16644,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07312842124,alternating,0.099044436095,1,1.37665448909,0,1.89647245175
22,16431,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07312815322,alternating,0.0990441680725,1,1.37663368711,0,1.89647245175
7,16074,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312764504,alternating,0.0990436598939,1,1.3766294012,0,1.89647245175
22,16644,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312764496,alternating,0.0990436598154,1,1.37662939738,0,1.89647245175
22,16431,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312764485,alternating,0.0990436597068,1,1.37662939085,0,1.89647245175
19,7278,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312764344,alternating,0.0990436583016,1,1.37662932691,0,1.89647245175
22,16644,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
22,16431,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
19,7278,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
15,604,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
7,18417,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
7,16074,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
2,15365,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0,0.974083985143,alternating,2,1.07312764177,alternating,0.0990436566224,1,1.37662928542,0,1.89647245175
15,604,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312764165,alternating,0.0990436565067,1,1.37662925297,0,1.89647245175
7,18417,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312763874,alternating,0.0990436535934,1,1.37662917516,0,1.89647245175
2,15365,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-08,0.974083985143,alternating,2,1.07312763618,alternating,0.0990436510347,1,1.37662910768,0,1.89647245175
15,604,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07312699462,alternating,0.0990430094802,1,1.37661306718,0,1.89647245175
7,16074,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,1e-05,0.974083985143,alternating,2,1.07312535181,alternating,0.0990413666662,1,1.37654549779,0,1.89647245175
7,16074,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07297261353,alternating,0.0988886283873,1,1.37217560331,0,1.89647245175
2,15365,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07299579521,alternating,0.0989118100689,1,1.37162107255,0,1.89647245175
15,604,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07293096569,alternating,0.0988469805441,1,1.36963737111,0,1.89647245175
7,18417,random_split,4:7;5:2;6:32,6,41,8,0,origin,1.33333333333,1_to_2,0.001,0.974083985143,alternating,2,1.07280509427,alternating,0.0987211091247,1,1.36696907811,0,1.89647245175
13,16513,random_split,4:3;5:12;6:9;7:34;8:3;9:10,9,71,8,9,post_lag,0.888888888889,0.5_to_1,1e-05,0.844154037802,ringing,1,1.04791445485,alternating,0.203760417044,0,1.34273641415,0,0.163390885378
13,16513,random_split,4:3;5:12;6:9;7:34;8:3;9:10,9,71,8,9,post_lag,0.888888888889,0.5_to_1,1e-08,0.844154037802,ringing,1,1.0479120107,alternating,0.203757972897,0,1.34266251011,0,0.163390885378
