replicate,arm,round,entropy,coverage,unique_fraction,quality,population_fraction
6,raw_replace,7,0.7198865231430379,0.8125,0.875,0.797443261571519,1.0
6,anchored,7,0.9008018535734824,1.0,0.4583333333333333,0.6795675934534079,1.0
6,verified,7,0.9481203125901445,0.9375,1.0,0.9740601562950723,1.0
6,guided,7,0.8231203125901445,0.8125,1.0,0.9115601562950723,1.0
7,raw_replace,7,0.781683476548195,0.9375,0.7916666666666666,0.7866750716074309,1.0
7,anchored,7,0.8867916664073741,1.0,0.5,0.693395833203687,1.0
7,verified,7,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
7,guided,7,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
8,raw_replace,7,0.8780034737898793,1.0,0.75,0.8140017368949397,1.0
8,anchored,7,0.9521257178649619,1.0,0.875,0.9135628589324809,1.0
8,verified,7,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
8,guided,7,0.8231203125901445,0.8125,1.0,0.9115601562950723,1.0
9,raw_replace,7,0.9756099959344163,1.0,1.0,0.9878049979672081,1.0
9,anchored,7,0.8898131820016395,1.0,0.5416666666666666,0.7157399243341531,1.0
9,verified,7,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
9,guided,7,0.896240625180289,0.9375,1.0,0.9481203125901445,1.0
10,raw_replace,7,0.9345217106811363,1.0,0.9583333333333334,0.9464275220072349,1.0
10,anchored,7,0.9275274749474803,1.0,0.625,0.7762637374737402,1.0
10,verified,7,0.9964064795005583,1.0,1.0,0.9982032397502791,1.0
10,guided,7,0.9897869792568113,1.0,0.9166666666666666,0.9532268229617389,1.0
11,raw_replace,7,0.8768026600497787,1.0,0.9583333333333334,0.917567996691556,1.0
11,anchored,7,0.8726395328882824,1.0,0.5833333333333334,0.7279864331108079,1.0
11,verified,7,0.9481203125901445,0.9375,1.0,0.9740601562950723,1.0
11,guided,7,0.9759812978015429,1.0,1.0,0.9879906489007715,1.0
12,raw_replace,7,0.8887339073849423,0.9375,0.9583333333333334,0.9235336203591378,1.0
12,anchored,7,0.8700997617278883,1.0,0.5833333333333334,0.7267165475306108,1.0
12,verified,7,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
12,guided,7,0.9849352560480665,1.0,1.0,0.9924676280240332,1.0
13,raw_replace,7,0.8598053096589713,0.9375,0.9583333333333334,0.9090693214961523,1.0
13,anchored,7,0.9280001995059884,1.0,0.8333333333333334,0.8806667664196609,1.0
13,verified,7,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
13,guided,7,0.9795739585136224,1.0,1.0,0.9897869792568113,1.0
14,raw_replace,7,0.7446872526783598,0.875,0.7083333333333334,0.7265102930058466,1.0
14,anchored,7,0.9135315792535526,1.0,0.75,0.8317657896267763,1.0
14,verified,7,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
14,guided,7,0.9395556808239858,0.9375,1.0,0.9697778404119929,1.0
15,raw_replace,7,0.8527122250693538,0.875,1.0,0.9263561125346769,1.0
15,anchored,7,0.9396533703743095,1.0,0.6666666666666666,0.8031600185204881,1.0
15,verified,7,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
15,guided,7,0.9663538424267287,1.0,1.0,0.9831769212133643,1.0
0,raw_replace,8,0.8578552856898642,0.875,0.9583333333333334,0.9080943095115988,1.0
0,anchored,8,0.8838483537322298,1.0,0.5416666666666666,0.7127575101994482,1.0
0,verified,8,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
0,guided,8,0.896240625180289,0.9375,1.0,0.9481203125901445,1.0
1,raw_replace,8,0.7920785514420423,0.875,0.8333333333333334,0.8127059423876879,1.0
1,anchored,8,0.9029183741806006,1.0,0.5833333333333334,0.7431258537569669,1.0
1,verified,8,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
1,guided,8,0.9885287765475083,1.0,1.0,0.9942643882737541,1.0
2,raw_replace,8,0.9040940385991225,1.0,1.0,0.9520470192995613,1.0
2,anchored,8,0.9048447328896441,1.0,0.625,0.764922366444822,1.0
2,verified,8,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
2,guided,8,0.9354274366772657,0.9375,1.0,0.9677137183386328,1.0
3,raw_replace,8,0.9600034208180119,1.0,1.0,0.980001710409006,1.0
3,anchored,8,0.9072285657431498,1.0,0.6666666666666666,0.7869476162049083,1.0
3,verified,8,0.9962253918720912,1.0,1.0,0.9981126959360456,1.0
3,guided,8,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
4,raw_replace,8,0.824342807646746,0.9375,0.9583333333333334,0.8913380704900397,1.0
4,anchored,8,0.8726398324065578,1.0,0.7083333333333334,0.7904865828699457,1.0
4,verified,8,1.0,1.0,1.0,1.0,1.0
4,guided,8,0.5724934161133908,0.625,0.9583333333333334,0.765413374723362,1.0
5,raw_replace,8,0.8073934896284055,0.9375,0.9583333333333334,0.8828634114808694,1.0
5,anchored,8,0.9696677259600174,1.0,0.9583333333333334,0.9640005296466754,1.0
5,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
5,guided,8,0.9897869792568113,1.0,0.9583333333333334,0.9740601562950724,1.0
6,raw_replace,8,0.7198865231430379,0.8125,0.875,0.797443261571519,1.0
6,anchored,8,0.8695518535734824,1.0,0.4583333333333333,0.6639425934534079,1.0
6,verified,8,0.9481203125901445,0.9375,1.0,0.9740601562950723,1.0
6,guided,8,0.8647869792568113,0.875,1.0,0.9323934896284056,1.0
7,raw_replace,8,0.7777381463394957,0.875,0.9166666666666666,0.8472024065030812,1.0
7,anchored,8,0.8697472850147148,1.0,0.5,0.6848736425073574,1.0
7,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
7,guided,8,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
8,raw_replace,8,0.8780034737898793,1.0,0.75,0.8140017368949397,1.0
8,anchored,8,0.932331790057911,1.0,0.75,0.8411658950289556,1.0
8,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
8,guided,8,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
9,raw_replace,8,0.9756099959344163,1.0,1.0,0.9878049979672081,1.0
9,anchored,8,0.9087470723361508,1.0,0.5833333333333334,0.7460402028347421,1.0
9,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
9,guided,8,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
10,raw_replace,8,0.915706908886322,1.0,0.9166666666666666,0.9161867877764943,1.0
10,anchored,8,0.9275274749474803,1.0,0.625,0.7762637374737402,1.0
10,verified,8,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
10,guided,8,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
11,raw_replace,8,0.8768026600497787,1.0,0.9583333333333334,0.917567996691556,1.0
11,anchored,8,0.8531846501095867,1.0,0.5,0.6765923250547934,1.0
11,verified,8,0.9468621098808416,0.9375,1.0,0.9734310549404208,1.0
11,guided,8,0.9793928708851553,1.0,1.0,0.9896964354425777,1.0
12,raw_replace,8,0.9087784053824939,0.9375,1.0,0.9543892026912469,1.0
12,anchored,8,0.8444856718093589,1.0,0.4583333333333333,0.6514095025713461,1.0
12,verified,8,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
12,guided,8,0.9885287765475083,1.0,1.0,0.9942643882737541,1.0
13,raw_replace,8,0.8598053096589713,0.9375,0.9583333333333334,0.9090693214961523,1.0
13,anchored,8,0.9168983876060035,1.0,0.7916666666666666,0.854282527136335,1.0
13,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
13,guided,8,0.9759812978015429,1.0,0.9166666666666666,0.9463239822341047,1.0
14,raw_replace,8,0.7446872526783598,0.875,0.75,0.74734362633918,1.0
14,anchored,8,0.900418903601328,1.0,0.7083333333333334,0.8043761184673307,1.0
14,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
14,guided,8,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
15,raw_replace,8,0.8527122250693538,0.875,1.0,0.9263561125346769,1.0
15,anchored,8,0.9113530595576643,1.0,0.7083333333333334,0.8098431964454988,1.0
15,verified,8,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
15,guided,8,0.9856884773600899,1.0,1.0,0.9928442386800449,1.0
0,raw_replace,9,0.8578552856898642,0.875,0.9583333333333334,0.9080943095115988,1.0
0,anchored,9,0.8585488905294589,1.0,0.5,0.6792744452647295,1.0
0,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
0,guided,9,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
1,raw_replace,9,0.8048519348882209,0.875,0.7083333333333334,0.7565926341107772,1.0
1,anchored,9,0.8842606699983122,1.0,0.5833333333333334,0.7337970016658228,1.0
1,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
1,guided,9,0.9897869792568113,1.0,0.9583333333333334,0.9740601562950724,1.0
2,raw_replace,9,0.893256088131595,0.9375,0.9583333333333334,0.9257947107324642,1.0
2,anchored,9,0.8971196110584954,1.0,0.5833333333333334,0.7402264721959144,1.0
2,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
2,guided,9,0.9290627235963684,0.9375,1.0,0.9645313617981842,1.0
3,raw_replace,9,0.9600034208180119,1.0,1.0,0.980001710409006,1.0
3,anchored,9,0.8960738290240025,1.0,0.5416666666666666,0.7188702478453346,1.0
3,verified,9,0.9962253918720912,1.0,1.0,0.9981126959360456,1.0
3,guided,9,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
4,raw_replace,9,0.824342807646746,0.9375,0.9583333333333334,0.8913380704900397,1.0
4,anchored,9,0.8611762767403455,1.0,0.6666666666666666,0.7639214717035061,1.0
4,verified,9,1.0,1.0,1.0,1.0,1.0
4,guided,9,0.5724934161133908,0.625,0.9583333333333334,0.765413374723362,1.0
5,raw_replace,9,0.7956679384845335,0.9375,0.9565217391304348,0.8760948388074842,0.9583333333333334
5,anchored,9,0.9615855172961273,1.0,0.7083333333333334,0.8349594253147303,1.0
5,verified,9,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
5,guided,9,0.9885287765475083,1.0,1.0,0.9942643882737541,1.0
6,raw_replace,9,0.7198865231430379,0.8125,0.875,0.797443261571519,1.0
6,anchored,9,0.9026241462239916,1.0,0.4583333333333333,0.6804787397786625,1.0
6,verified,9,0.9481203125901445,0.9375,1.0,0.9740601562950723,1.0
6,guided,9,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
7,raw_replace,9,0.7639090468018545,0.875,0.8333333333333334,0.7986211900675939,1.0
7,anchored,9,0.8599047827890857,1.0,0.5416666666666666,0.7007857247278761,1.0
7,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
7,guided,9,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
8,raw_replace,9,0.8769263587090435,1.0,0.7083333333333334,0.7926298460211885,1.0
8,anchored,9,0.9359253105573526,1.0,0.75,0.8429626552786763,1.0
8,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
8,guided,9,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
9,raw_replace,9,0.9756099959344163,1.0,1.0,0.9878049979672081,1.0
9,anchored,9,0.9140517119103748,1.0,0.5833333333333334,0.7486925226218542,1.0
9,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
9,guided,9,0.8647869792568113,0.875,1.0,0.9323934896284056,1.0
10,raw_replace,9,0.915706908886322,1.0,0.9166666666666666,0.9161867877764943,1.0
10,anchored,9,0.9275274749474803,1.0,0.625,0.7762637374737402,1.0
10,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
10,guided,9,0.9962253918720911,1.0,1.0,0.9981126959360456,1.0
11,raw_replace,9,0.8768026600497787,1.0,0.9583333333333334,0.917567996691556,1.0
11,anchored,9,0.8574256586283778,1.0,0.5,0.6787128293141889,1.0
11,verified,9,0.9456039071715386,0.9375,1.0,0.9728019535857693,1.0
11,guided,9,0.9872705738382053,1.0,1.0,0.9936352869191026,1.0
12,raw_replace,9,0.9087784053824939,0.9375,1.0,0.9543892026912469,1.0
12,anchored,9,0.8216560657142419,1.0,0.4583333333333333,0.6399946995237876,1.0
12,verified,9,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
12,guided,9,0.9814034351191194,1.0,1.0,0.9907017175595597,1.0
13,raw_replace,9,0.8598053096589713,0.9375,0.9583333333333334,0.9090693214961523,1.0
13,anchored,9,0.8923878361768098,1.0,0.5833333333333334,0.7378605847550717,1.0
13,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
13,guided,9,0.9872705738382053,1.0,0.9583333333333334,0.9728019535857693,1.0
14,raw_replace,9,0.7446872526783598,0.875,0.75,0.74734362633918,1.0
14,anchored,9,0.9032214292291267,1.0,0.75,0.8266107146145634,1.0
14,verified,9,0.9937089864534854,1.0,1.0,0.9968544932267427,1.0
14,guided,9,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
15,raw_replace,9,0.8527122250693538,0.875,1.0,0.9263561125346769,1.0
15,anchored,9,0.9206569206819413,1.0,0.7083333333333334,0.8144951270076373,1.0
15,verified,9,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
15,guided,9,0.9821640634666109,1.0,1.0,0.9910820317333054,1.0
0,raw_replace,10,0.8761570623450489,0.875,1.0,0.9380785311725244,1.0
0,anchored,10,0.872106161330088,1.0,0.5833333333333334,0.7277197473317107,1.0
0,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
0,guided,10,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
1,raw_replace,10,0.8048519348882209,0.875,0.7083333333333334,0.7565926341107772,1.0
1,anchored,10,0.8771973276586935,1.0,0.5833333333333334,0.7302653304960134,1.0
1,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
1,guided,10,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
2,raw_replace,10,0.8643171803925833,0.9375,0.9166666666666666,0.8904919235296249,1.0
2,anchored,10,0.9013678035322745,1.0,0.5833333333333334,0.742350568432804,1.0
2,verified,10,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
2,guided,10,0.9377262042184886,0.9375,0.9583333333333334,0.9480297687759109,1.0
3,raw_replace,10,0.9600034208180119,1.0,1.0,0.980001710409006,1.0
3,anchored,10,0.9119645575971845,1.0,0.5833333333333334,0.747648945465259,1.0
3,verified,10,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
3,guided,10,0.8231203125901445,0.8125,1.0,0.9115601562950723,1.0
4,raw_replace,10,0.824342807646746,0.9375,0.9583333333333334,0.8913380704900397,1.0
4,anchored,10,0.8966137698738537,1.0,0.5416666666666666,0.7191402182702602,1.0
4,verified,10,1.0,1.0,1.0,1.0,1.0
4,guided,10,0.771240625180289,0.75,1.0,0.8856203125901445,1.0
5,raw_replace,10,0.7977517427814109,0.9375,0.9583333333333334,0.8780425380573722,1.0
5,anchored,10,0.933929037795569,1.0,0.7083333333333334,0.8211311855644512,1.0
5,verified,10,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
5,guided,10,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
6,raw_replace,10,0.7198865231430379,0.8125,0.875,0.797443261571519,1.0
6,anchored,10,0.919987657717148,1.0,0.375,0.647493828858574,1.0
6,verified,10,0.9446621911955801,0.9375,1.0,0.9723310955977901,1.0
6,guided,10,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
7,raw_replace,10,0.7883191585787425,0.875,0.8333333333333334,0.8108262459560379,1.0
7,anchored,10,0.8706198943847107,1.0,0.5,0.6853099471923554,1.0
7,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
7,guided,10,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
8,raw_replace,10,0.8839460432825537,1.0,0.75,0.8169730216412768,1.0
8,anchored,10,0.9106096655677814,1.0,0.6666666666666666,0.788638166117224,1.0
8,verified,10,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
8,guided,10,0.8545739585136224,0.875,1.0,0.9272869792568113,1.0
9,raw_replace,10,0.9756099959344163,1.0,1.0,0.9878049979672081,1.0
9,anchored,10,0.9048098498748678,1.0,0.5833333333333334,0.7440715916041005,1.0
9,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
9,guided,10,0.9795739585136224,1.0,1.0,0.9897869792568113,1.0
10,raw_replace,10,0.915706908886322,1.0,0.9166666666666666,0.9161867877764943,1.0
10,anchored,10,0.9213502260032606,1.0,0.6666666666666666,0.7940084463349636,1.0
10,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
10,guided,10,0.9878418477343995,1.0,1.0,0.9939209238671998,1.0
11,raw_replace,10,0.8738508419168394,1.0,0.9565217391304348,0.9151862905236371,0.9583333333333334
11,anchored,10,0.8548249953442666,1.0,0.4583333333333333,0.6565791643387999,1.0
11,verified,10,0.9468621098808416,0.9375,1.0,0.9734310549404208,1.0
11,guided,10,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
12,raw_replace,10,0.9087784053824939,0.9375,1.0,0.9543892026912469,1.0
12,anchored,10,0.8456459921848918,1.0,0.4583333333333333,0.6519896627591125,1.0
12,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
12,guided,10,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
13,raw_replace,10,0.8598053096589713,0.9375,0.9583333333333334,0.9090693214961523,1.0
13,anchored,10,0.9054502303770247,1.0,0.625,0.7652251151885123,1.0
13,verified,10,0.9974835945813941,1.0,1.0,0.9987417972906971,1.0
13,guided,10,0.9802654802551511,1.0,1.0,0.9901327401275756,1.0
14,raw_replace,10,0.7446872526783598,0.875,0.75,0.74734362633918,1.0
14,anchored,10,0.9276842730417308,1.0,0.6666666666666666,0.7971754698541987,1.0
14,verified,10,0.9962253918720911,1.0,1.0,0.9981126959360456,1.0
14,guided,10,0.9897869792568113,1.0,1.0,0.9948934896284056,1.0
15,raw_replace,10,0.8317721279160891,0.875,0.875,0.8533860639580446,1.0
15,anchored,10,0.8914614422002894,1.0,0.7083333333333334,0.7998973877668114,1.0
15,verified,10,0.9987417972906971,1.0,1.0,0.9993708986453486,1.0
15,guided,10,0.9836779131261257,1.0,1.0,0.9918389565630629,1.0
